date,open,high,low,close,volume,adjusted,symbol,return
1990-06-11,358.709991,361.630005,357.700012,361.630005,119550000,361.630005,sp500,0.00814031968236972
1990-06-12,361.630005,367.269989,361.149994,366.25,157100000,366.25,sp500,0.0127754747563051
1990-06-13,366.25,367.089996,364.51001,364.899994,158910000,364.899994,sp500,-0.00368602320819111
1990-06-14,364.899994,364.899994,361.640015,362.899994,135770000,362.899994,sp500,-0.00548095377606395
1990-06-15,362.890015,363.140015,360.709991,362.910004,205130000,362.910004,sp500,2.75833567526806e-05
1990-06-18,362.910004,362.910004,356.880005,356.880005,133470000,356.880005,sp500,-0.0166156869018139
1990-06-19,356.880005,358.899994,356.179993,358.470001,134930000,358.470001,sp500,0.00445526781473804
1990-06-20,358.470001,359.910004,357,359.100006,137420000,359.100006,sp500,0.00175748318755398
1990-06-21,359.100006,360.880005,357.630005,360.470001,138570000,360.470001,sp500,0.0038150793013354
1990-06-22,360.519989,363.200012,355.309998,355.429993,172570000,355.429993,sp500,-0.0139817682082233
1990-06-25,355.420013,356.410004,351.910004,352.309998,133100000,352.309998,sp500,-0.00877808587189211
1990-06-26,352.320007,356.089996,351.850006,352.059998,141420000,352.059998,sp500,-0.000709602342877647
1990-06-27,352.059998,355.890015,351.230011,355.140015,146620000,355.140015,sp500,0.00874855711383593
1990-06-28,355.160004,357.630005,355.160004,357.630005,136120000,357.630005,sp500,0.00701129102559728
1990-06-29,357.640015,359.089996,357.299988,358.019989,145510000,358.019989,sp500,0.00109046778667254
1990-07-02,358.019989,359.579987,357.540009,359.540009,130200000,359.540009,sp500,0.00424562886626978
1990-07-03,359.540009,360.730011,359.440002,360.160004,130050000,360.160004,sp500,0.00172441170517978
1990-07-05,360.160004,360.160004,354.859985,355.679993,128320000,355.679993,sp500,-0.012438946441149
1990-07-06,355.690002,359.019989,354.640015,358.420013,111730000,358.420013,sp500,0.00770361013811627
1990-07-09,358.420013,360.049988,358.109985,359.519989,119390000,359.519989,sp500,0.00306895809414542
1990-07-10,359.519989,359.73999,356.410004,356.48999,147630000,356.48999,sp500,-0.00842790134820581
1990-07-11,356.48999,361.230011,356.48999,361.230011,162220000,361.230011,sp500,0.0132963649273856
1990-07-12,361.230011,365.459991,360.570007,365.440002,213180000,365.440002,sp500,0.0116545992077053
1990-07-13,365.450012,369.679993,365.450012,367.309998,215600000,367.309998,sp500,0.00511710811560251
1990-07-16,367.309998,369.779999,367.309998,368.950012,149430000,368.950012,sp500,0.00446493155353744
1990-07-17,368.950012,369.399994,364.98999,367.519989,176790000,367.519989,sp500,-0.00387592615120991
1990-07-18,367.519989,367.519989,362.950012,364.220001,168760000,364.220001,sp500,-0.00897907079552074
1990-07-19,364.220001,365.320007,361.290009,365.320007,161990000,365.320007,sp500,0.00302016912025649
1990-07-20,365.320007,366.640015,361.579987,361.609985,177810000,361.609985,sp500,-0.0101555401535947
1990-07-23,361.609985,361.609985,350.089996,355.309998,209030000,355.309998,sp500,-0.0174220493385988
1990-07-24,355.309998,356.089996,351.459991,355.790009,181920000,355.790009,sp500,0.00135096395458034
1990-07-25,355.790009,357.519989,354.799988,357.089996,163530000,357.089996,sp500,0.00365380411792282
1990-07-26,357.089996,357.470001,353.950012,355.910004,155040000,355.910004,sp500,-0.00330446669808127
1990-07-27,355.899994,355.940002,352.140015,353.440002,149070000,353.440002,sp500,-0.00693996227203553
1990-07-30,353.440002,355.549988,351.149994,355.549988,146470000,355.549988,sp500,0.00596985623602397
1990-07-31,355.549988,357.540009,353.910004,356.149994,175380000,356.149994,sp500,0.00168754329981868
1990-08-01,356.149994,357.350006,353.820007,355.519989,178260000,355.519989,sp500,-0.00176893165973202
1990-08-02,355.519989,355.519989,349.730011,351.480011,253090000,351.480011,sp500,-0.011363574834044
1990-08-03,351.480011,351.480011,338.200012,344.859985,295880000,344.859985,sp500,-0.018834715468357
1990-08-06,344.859985,344.859985,333.269989,334.429993,240400000,334.429993,sp500,-0.0302441351669142
1990-08-07,334.429993,338.630005,332.220001,334.829987,231580000,334.829987,sp500,0.00119604703038689
1990-08-08,334.829987,339.209991,334.829987,338.350006,190400000,338.350006,sp500,0.0105128546924322
1990-08-09,338.350006,340.559998,337.559998,339.940002,155810000,339.940002,sp500,0.00469926399232867
1990-08-10,339.899994,339.899994,334.220001,335.519989,145340000,335.519989,sp500,-0.0130023326881077
1990-08-13,335.390015,338.880005,332.019989,338.839996,122820000,338.839996,sp500,0.00989510940881666
1990-08-14,338.839996,340.959991,337.190002,339.390015,130320000,339.390015,sp500,0.00162324107688883
1990-08-15,339.390015,341.920013,339.380005,340.059998,136710000,340.059998,sp500,0.0019740798797514
1990-08-16,340.059998,340.059998,332.390015,332.390015,138850000,332.390015,sp500,-0.0225547934044275
1990-08-17,332.359985,332.359985,324.630005,327.829987,212560000,327.829987,sp500,-0.0137189078919834
1990-08-20,327.829987,329.899994,327.070007,328.51001,129630000,328.51001,sp500,0.00207431603869734
1990-08-21,328.51001,328.51001,318.779999,321.859985,194630000,321.859985,sp500,-0.0202429904647351
1990-08-22,321.859985,324.149994,316.549988,316.549988,175550000,316.549988,sp500,-0.0164978476588198
1990-08-23,316.549988,316.549988,306.559998,307.059998,250440000,307.059998,sp500,-0.029979435664992
1990-08-24,307.059998,311.649994,306.179993,311.51001,199040000,311.51001,sp500,0.0144923208134717
1990-08-27,311.549988,323.109985,311.549988,321.440002,160150000,321.440002,sp500,0.0318769595879116
1990-08-28,321.440002,322.200012,320.25,321.339996,127660000,321.339996,sp500,-0.000311118713843261
1990-08-29,321.339996,325.829987,320.869995,324.190002,134240000,324.190002,sp500,0.0088691293815788
1990-08-30,324.190002,324.570007,317.820007,318.709991,120890000,318.709991,sp500,-0.0169037014287688
1990-08-31,318.709991,322.570007,316.589996,322.559998,96480000,322.559998,sp500,0.0120799695921676
1990-09-04,322.559998,323.089996,319.109985,323.089996,92940000,323.089996,sp500,0.00164309896852122
1990-09-05,323.089996,324.519989,320.98999,324.390015,120610000,324.390015,sp500,0.00402370551887965
1990-09-06,324.390015,324.390015,319.369995,320.459991,125620000,320.459991,sp500,-0.0121151201278498
1990-09-07,320.459991,324.179993,319.709991,323.399994,123800000,323.399994,sp500,0.00917432154580577
1990-09-10,323.420013,326.529999,320.309998,321.630005,119730000,321.630005,sp500,-0.00547306441817685
1990-09-11,321.630005,322.179993,319.600006,321.040009,113220000,321.040009,sp500,-0.00183439352929771
1990-09-12,321.040009,322.549988,319.600006,322.540009,129890000,322.540009,sp500,0.00467231484534381
1990-09-13,322.51001,322.51001,318.019989,318.649994,123390000,318.649994,sp500,-0.0120605657948004
1990-09-14,318.649994,318.649994,314.76001,316.829987,133390000,316.829987,sp500,-0.00571161786998176
1990-09-17,316.829987,318.049988,315.209991,317.769989,110600000,317.769989,sp500,0.00296689719587673
1990-09-18,317.769989,318.850006,314.269989,318.600006,141130000,318.600006,sp500,0.00261200562901487
1990-09-19,318.600006,319.350006,316.25,316.600006,147530000,316.600006,sp500,-0.00627746378636285
1990-09-20,316.600006,316.600006,310.549988,311.480011,145100000,311.480011,sp500,-0.0161718095482285
1990-09-21,311.529999,312.170013,307.980011,311.320007,201050000,311.320007,sp500,-0.000513689464329725
1990-09-24,311.299988,311.299988,303.579987,304.589996,164070000,304.589996,sp500,-0.021617663011295
1990-09-25,305.459991,308.269989,304.230011,308.26001,155940000,308.26001,sp500,0.0120490300016289
1990-09-26,308.26001,308.279999,303.049988,305.059998,155570000,305.059998,sp500,-0.010380885928084
1990-09-27,305.059998,307.470001,299.100006,300.970001,182690000,300.970001,sp500,-0.0134071888376528
1990-09-28,300.970001,306.049988,295.980011,306.049988,201010000,306.049988,sp500,0.0168787154305121
1990-10-01,306.100006,314.940002,306.100006,314.940002,202210000,314.940002,sp500,0.029047588134524
1990-10-02,314.940002,319.690002,314.940002,315.209991,188360000,315.209991,sp500,0.000857271220821243
1990-10-03,315.209991,316.26001,310.700012,311.399994,135490000,311.399994,sp500,-0.0120871708029078
1990-10-04,311.399994,313.399994,308.589996,312.690002,145410000,312.690002,sp500,0.00414260765849606
1990-10-05,312.690002,314.790009,305.76001,311.5,153380000,311.5,sp500,-0.00380569251459462
1990-10-08,311.5,315.029999,311.5,313.480011,99470000,313.480011,sp500,0.00635637560192603
1990-10-09,313.459991,313.459991,305.089996,305.100006,145610000,305.100006,sp500,-0.0267321829333481
1990-10-10,305.089996,306.429993,299.209991,300.390015,169190000,300.390015,sp500,-0.0154375316531459
1990-10-11,300.390015,301.450012,294.51001,295.459991,180060000,295.459991,sp500,-0.0164120768128728
1990-10-12,295.450012,301.679993,295.220001,300.029999,187940000,300.029999,sp500,0.0154674343031438
1990-10-15,300.029999,304.790009,296.410004,303.230011,164980000,303.230011,sp500,0.010665640138205
1990-10-16,303.230011,304.339996,298.119995,298.920013,149570000,298.920013,sp500,-0.0142136261044425
1990-10-17,298.920013,301.5,297.790009,298.76001,161260000,298.76001,sp500,-0.000535270283157474
1990-10-18,298.75,305.73999,298.75,305.73999,204110000,305.73999,sp500,0.0233631669780703
1990-10-19,305.73999,312.480011,305.73999,312.480011,221480000,312.480011,sp500,0.0220449441370101
1990-10-22,312.480011,315.829987,310.470001,314.76001,152650000,314.76001,sp500,0.00729646351682955
1990-10-23,314.76001,315.059998,312.059998,312.359985,146300000,312.359985,sp500,-0.00762493621727878
1990-10-24,312.359985,313.51001,310.73999,312.600006,149290000,312.600006,sp500,0.000768411485229104
1990-10-25,312.600006,313.709991,309.700012,310.170013,141460000,310.170013,sp500,-0.0077734899339702
1990-10-26,310.170013,310.170013,304.709991,304.709991,130190000,304.709991,sp500,-0.0176033200217842
1990-10-29,304.73999,307.410004,300.690002,301.880005,133980000,301.880005,sp500,-0.0092874736096199
1990-10-30,301.880005,304.359985,299.440002,304.059998,153450000,304.059998,sp500,0.00722138917415216
1990-10-31,304.059998,305.700012,302.329987,304,156060000,304,sp500,-0.000197322898094598
1990-11-01,303.98999,307.269989,301.609985,307.019989,159270000,307.019989,sp500,0.00993417434210531
1990-11-02,307.019989,311.940002,306.880005,311.850006,168700000,311.850006,sp500,0.0157319300796406
1990-11-05,311.850006,314.609985,311.410004,314.589996,147510000,314.589996,sp500,0.0087862432171959
1990-11-06,314.589996,314.76001,311.429993,311.619995,142660000,311.619995,sp500,-0.00944086283023438
1990-11-07,311.619995,311.619995,305.790009,306.01001,149130000,306.01001,sp500,-0.0180026477440897
1990-11-08,306.01001,309.769989,305.029999,307.609985,155570000,307.609985,sp500,0.00522850543353126
1990-11-09,307.609985,313.779999,307.609985,313.73999,145160000,313.73999,sp500,0.0199278479208014
1990-11-12,313.73999,319.769989,313.730011,319.480011,161390000,319.480011,sp500,0.018295471355118
1990-11-13,319.480011,319.480011,317.26001,317.670013,160240000,317.670013,sp500,-0.00566544991135609
1990-11-14,317.660004,321.700012,317.230011,320.399994,179310000,320.399994,sp500,0.0085937636172162
1990-11-15,320.399994,320.399994,316.130005,317.019989,151370000,317.019989,sp500,-0.0105493291613482
1990-11-16,317.019989,318.799988,314.98999,317.119995,165440000,317.119995,sp500,0.000315456449025309
1990-11-19,317.149994,319.390015,317.149994,319.339996,140950000,319.339996,sp500,0.00700050780462447
1990-11-20,319.339996,319.339996,315.309998,315.309998,161170000,315.309998,sp500,-0.0126197721878846
1990-11-21,315.309998,316.149994,312.420013,316.029999,140660000,316.029999,sp500,0.00228347025012488
1990-11-23,316.029999,317.299988,315.059998,315.100006,63350000,315.100006,sp500,-0.00294273645838272
1990-11-26,315.079987,316.51001,311.480011,316.51001,131540000,316.51001,sp500,0.00447478252348876
1990-11-27,316.51001,318.690002,315.799988,318.100006,147590000,318.100006,sp500,0.00502352516433846
1990-11-28,318.109985,319.959991,317.619995,317.950012,145490000,317.950012,sp500,-0.00047153095621133
1990-11-29,317.950012,317.950012,315.029999,316.420013,140920000,316.420013,sp500,-0.00481207404389095
1990-11-30,316.420013,323.019989,315.420013,322.220001,192350000,322.220001,sp500,0.0183300289542685
1990-12-03,322.230011,324.899994,322.230011,324.100006,1.77e+08,324.100006,sp500,0.00583453849595128
1990-12-04,324.109985,326.769989,321.970001,326.350006,185820000,326.350006,sp500,0.00694230163019505
1990-12-05,326.359985,329.920013,325.660004,329.920013,205820000,329.920013,sp500,0.0109391969798216
1990-12-06,329.940002,333.980011,328.369995,329.070007,256380000,329.070007,sp500,-0.00257640023795713
1990-12-07,329.089996,329.390015,326.390015,327.75,164950000,327.75,sp500,-0.00401132577239094
1990-12-10,327.75,328.970001,326.149994,328.890015,138650000,328.890015,sp500,0.00347830663615567
1990-12-11,328.880005,328.880005,325.649994,326.440002,145330000,326.440002,sp500,-0.00744933834491757
1990-12-12,326.440002,330.359985,326.440002,330.190002,182270000,330.190002,sp500,0.0114875627282958
1990-12-13,330.140015,330.579987,328.769989,329.339996,162110000,329.339996,sp500,-0.00257429357294714
1990-12-14,329.339996,329.339996,325.160004,326.820007,151010000,326.820007,sp500,-0.00765163366310362
1990-12-17,326.820007,326.820007,324.459991,326.019989,118560000,326.019989,sp500,-0.00244788563388032
1990-12-18,326.019989,330.429993,325.75,330.049988,176460000,330.049988,sp500,0.0123612021838329
1990-12-19,330.040009,330.799988,329.390015,330.200012,180380000,330.200012,sp500,0.000454549327237208
1990-12-20,330.200012,330.73999,326.940002,330.119995,174700000,330.119995,sp500,-0.000242328882774201
1990-12-21,330.119995,332.470001,330.119995,331.75,233400000,331.75,sp500,0.00493761366984136
1990-12-24,331.73999,331.73999,329.160004,329.899994,57200000,329.899994,sp500,-0.00557650640542584
1990-12-26,329.890015,331.690002,329.890015,330.850006,78730000,330.850006,sp500,0.00287969693021584
1990-12-27,330.850006,331.040009,328.230011,328.290009,102900000,328.290009,sp500,-0.00773763625079094
1990-12-28,328.290009,328.720001,327.23999,328.720001,111030000,328.720001,sp500,0.00130979313476476
1990-12-31,328.709991,330.230011,327.5,330.220001,114130000,330.220001,sp500,0.00456315403819918
1991-01-02,330.200012,330.75,326.450012,326.450012,126280000,326.450012,sp500,-0.011416597990986
1991-01-03,326.459991,326.529999,321.899994,321.910004,141450000,321.910004,sp500,-0.0139072073307199
1991-01-04,321.910004,322.350006,318.869995,321,140820000,321,sp500,-0.00282688946815091
1991-01-07,320.970001,320.970001,315.440002,315.440002,130610000,315.440002,sp500,-0.0173208660436137
1991-01-08,315.440002,316.970001,313.790009,314.899994,143390000,314.899994,sp500,-0.00171191984712205
1991-01-09,314.899994,320.730011,310.929993,311.48999,191100000,311.48999,sp500,-0.0108288474594256
1991-01-10,311.51001,314.769989,311.51001,314.529999,124510000,314.529999,sp500,0.00975957204916922
1991-01-11,314.529999,315.23999,313.589996,315.230011,123050000,315.230011,sp500,0.00222558103273318
1991-01-14,315.230011,315.230011,309.350006,312.48999,120830000,312.48999,sp500,-0.00869213242517064
1991-01-15,312.48999,313.730011,311.839996,313.730011,1.1e+08,313.730011,sp500,0.00396819430920026
1991-01-16,313.730011,316.940002,312.940002,316.170013,134560000,316.170013,sp500,0.0077773943022621
1991-01-17,316.25,327.970001,316.25,327.970001,319080000,327.970001,sp500,0.0373216545365422
1991-01-18,327.929993,332.230011,327.079987,332.230011,226770000,332.230011,sp500,0.012989023346681
1991-01-21,332.230011,332.230011,328.869995,331.059998,136290000,331.059998,sp500,-0.00352169569653948
1991-01-22,331.059998,331.26001,327.829987,328.309998,177060000,328.309998,sp500,-0.008306651412473
1991-01-23,328.299988,331.040009,327.929993,330.209991,168620000,330.209991,sp500,0.00578719201844113
1991-01-24,330.209991,335.829987,330.190002,334.779999,223150000,334.779999,sp500,0.0138397023850194
1991-01-25,334.779999,336.920013,334.200012,336.070007,194350000,336.070007,sp500,0.00385330068658019
1991-01-28,336.059998,337.410004,335.809998,336.029999,141270000,336.029999,sp500,-0.000119046624711183
1991-01-29,336.029999,336.029999,334.26001,335.839996,155740000,335.839996,sp500,-0.000565434635495077
1991-01-30,335.799988,340.910004,335.709991,340.910004,226790000,340.910004,sp500,0.0150964985123452
1991-01-31,340.920013,343.929993,340.470001,343.929993,204520000,343.929993,sp500,0.00885861067309723
1991-02-01,343.910004,344.899994,340.369995,343.049988,246670000,343.049988,sp500,-0.00255867478239979
1991-02-04,343.049988,348.709991,342.959991,348.339996,250750000,348.339996,sp500,0.0154205164991872
1991-02-05,348.339996,351.839996,347.209991,351.26001,290570000,351.26001,sp500,0.00838265497367696
1991-02-06,351.26001,358.070007,349.579987,358.070007,276940000,358.070007,sp500,0.0193873393102733
1991-02-07,358.070007,363.429993,355.529999,356.519989,292190000,356.519989,sp500,-0.00432881271734098
1991-02-08,356.519989,359.350006,356.019989,359.350006,187830000,359.350006,sp500,0.00793789152731073
1991-02-11,359.359985,368.579987,359.320007,368.579987,265350000,368.579987,sp500,0.0256852117598128
1991-02-12,368.579987,370.540009,365.5,365.5,256160000,365.5,sp500,-0.0083563598367592
1991-02-13,365.5,369.48999,364.640015,369.019989,209960000,369.019989,sp500,0.00963061285909705
1991-02-14,369.019989,370.26001,362.769989,364.220001,230750000,364.220001,sp500,-0.0130073929409823
1991-02-15,364.230011,369.48999,364.230011,369.059998,228480000,369.059998,sp500,0.0132886634086853
1991-02-19,369.059998,370.109985,367.049988,369.390015,189900000,369.390015,sp500,0.000894209618458763
1991-02-20,369.369995,369.369995,364.380005,365.140015,185680000,365.140015,sp500,-0.0115054544720166
1991-02-21,365.140015,366.790009,364.5,364.970001,180770000,364.970001,sp500,-0.000465613170334112
1991-02-22,364.970001,370.959991,364.230011,365.649994,218760000,365.649994,sp500,0.00186314765086659
1991-02-25,365.649994,370.190002,365.160004,367.26001,193820000,367.26001,sp500,0.00440316156548337
1991-02-26,367.26001,367.26001,362.190002,362.809998,164170000,362.809998,sp500,-0.0121167888657412
1991-02-27,362.809998,368.380005,362.809998,367.73999,211410000,367.73999,sp500,0.0135883576174214
1991-02-28,367.730011,369.910004,365.950012,367.070007,223010000,367.070007,sp500,-0.00182189323494575
1991-03-01,367.070007,370.470001,363.730011,370.470001,221510000,370.470001,sp500,0.00926252195810706
1991-03-04,370.470001,371.98999,369.070007,369.329987,199830000,369.329987,sp500,-0.00307721002219563
1991-03-05,369.329987,377.890015,369.329987,376.720001,253700000,376.720001,sp500,0.0200092444700408
1991-03-06,376.720001,379.660004,375.019989,376.170013,262290000,376.170013,sp500,-0.00145993841192427
1991-03-07,376.160004,377.48999,375.579987,375.910004,197060000,375.910004,sp500,-0.000691200762991118
1991-03-08,375.910004,378.690002,374.429993,374.950012,206850000,374.950012,sp500,-0.00255378146307594
1991-03-11,374.940002,375.100006,372.519989,372.959991,161600000,372.959991,sp500,-0.00530743015418278
1991-03-12,372.959991,374.350006,369.549988,370.029999,176440000,370.029999,sp500,-0.00785604909562543
1991-03-13,370.029999,374.649994,370.029999,374.570007,1.76e+08,374.570007,sp500,0.0122692971171778
1991-03-14,374.589996,378.279999,371.76001,373.5,232070000,373.5,sp500,-0.00285662754626259
1991-03-15,373.5,374.579987,370.209991,373.589996,237650000,373.589996,sp500,0.000240953145916878
1991-03-18,373.589996,374.089996,369.459991,372.109985,163100000,372.109985,sp500,-0.00396159162677368
1991-03-19,372.109985,372.109985,366.540009,366.589996,177070000,366.589996,sp500,-0.0148342942208337
1991-03-20,366.589996,368.850006,365.799988,367.920013,196810000,367.920013,sp500,0.00362807772855867
1991-03-21,367.940002,371.01001,366.51001,366.579987,199830000,366.579987,sp500,-0.00364216664669437
1991-03-22,366.579987,368.220001,365.579987,367.480011,160890000,367.480011,sp500,0.00245519131408556
1991-03-25,367.480011,371.309998,367.459991,369.829987,153920000,369.829987,sp500,0.00639484034411875
1991-03-26,369.829987,376.299988,369.369995,376.299988,198720000,376.299988,sp500,0.0174945278301621
1991-03-27,376.279999,378.480011,374.730011,375.350006,201830000,375.350006,sp500,-0.00252453369730099
1991-03-28,375.350006,376.600006,374.399994,375.220001,150750000,375.220001,sp500,-0.000346356728178621
1991-04-01,375.220001,375.220001,370.269989,371.299988,144010000,371.299988,sp500,-0.0104472389253046
1991-04-02,371.299988,379.5,371.299988,379.5,189530000,379.5,sp500,0.0220846007676143
1991-04-03,379.5,381.559998,378.48999,378.940002,213720000,378.940002,sp500,-0.0014756205533597
1991-04-04,378.940002,381.880005,377.049988,379.769989,198120000,379.769989,sp500,0.00219028604955773
1991-04-05,379.779999,381.119995,374.149994,375.359985,187410000,375.359985,sp500,-0.0116123025192494
1991-04-08,375.350006,378.76001,374.690002,378.660004,138580000,378.660004,sp500,0.00879161107170234
1991-04-09,378.649994,379.019989,373.109985,373.559998,169940000,373.559998,sp500,-0.0134685626845343
1991-04-10,373.570007,374.829987,371.209991,373.149994,167940000,373.149994,sp500,-0.0010975586309967
1991-04-11,373.149994,379.529999,373.149994,377.630005,196570000,377.630005,sp500,0.0120059254241875
1991-04-12,377.649994,381.070007,376.890015,380.399994,198610000,380.399994,sp500,0.00733519308138675
1991-04-15,380.399994,382.320007,378.779999,381.190002,161800000,381.190002,sp500,0.00207678236714171
1991-04-16,381.190002,387.619995,379.640015,387.619995,214480000,387.619995,sp500,0.0168682099904605
1991-04-17,387.619995,391.26001,387.299988,390.450012,246930000,390.450012,sp500,0.00730100881405771
1991-04-18,390.450012,390.970001,388.130005,388.459991,217410000,388.459991,sp500,-0.00509673694157808
1991-04-19,388.459991,388.459991,383.899994,384.200012,195520000,384.200012,sp500,-0.0109663262593238
1991-04-22,384.190002,384.190002,380.160004,380.950012,164410000,380.950012,sp500,-0.00845913560252565
1991-04-23,380.950012,383.549988,379.670013,381.76001,167840000,381.76001,sp500,0.00212625797213528
1991-04-24,381.76001,383.019989,379.98999,382.76001,166800000,382.76001,sp500,0.00261944670422665
1991-04-25,382.890015,382.890015,378.429993,379.25,166940000,379.25,sp500,-0.00917026311081981
1991-04-26,379.25,380.109985,376.769989,379.019989,154550000,379.019989,sp500,-0.000606489123269549
1991-04-29,379.01001,380.959991,373.660004,373.660004,149860000,373.660004,sp500,-0.0141416947801135
1991-04-30,373.660004,377.859985,373.01001,375.339996,206230000,375.339996,sp500,0.00449604448433272
1991-05-01,375.350006,380.459991,375.269989,380.290009,181900000,380.290009,sp500,0.0131880776169668
1991-05-02,380.290009,382.140015,379.820007,380.519989,187090000,380.519989,sp500,0.00060474899302454
1991-05-03,380.519989,381,378.820007,380.799988,158150000,380.799988,sp500,0.000735832566209682
1991-05-06,380.779999,380.779999,377.859985,380.079987,129110000,380.079987,sp500,-0.00189075898815405
1991-05-07,380.079987,380.910004,377.309998,377.320007,153290000,377.320007,sp500,-0.00726157675857853
1991-05-08,377.329987,379.26001,376.209991,378.51001,157240000,378.51001,sp500,0.00315382958211385
1991-05-09,378.51001,383.559998,378.51001,383.25,180460000,383.25,sp500,0.0125227599661102
1991-05-10,383.26001,383.910004,375.609985,375.73999,172730000,375.73999,sp500,-0.0195955903457274
1991-05-13,375.73999,377.019989,374.619995,376.76001,129620000,376.76001,sp500,0.00271469640481992
1991-05-14,375.51001,375.529999,370.820007,371.619995,207890000,371.619995,sp500,-0.0136426766736736
1991-05-15,371.549988,372.470001,365.829987,368.570007,193110000,368.570007,sp500,-0.00820727636035845
1991-05-16,368.570007,372.51001,368.570007,372.190002,154460000,372.190002,sp500,0.00982172974264839
1991-05-17,372.190002,373.01001,369.440002,372.390015,174210000,372.390015,sp500,0.000537394876071851
1991-05-20,372.390015,373.649994,371.26001,372.279999,109510000,372.279999,sp500,-0.000295432196268819
1991-05-21,372.279999,376.660004,372.279999,375.350006,176620000,375.350006,sp500,0.00824649996842841
1991-05-22,375.350006,376.5,374.399994,376.190002,159310000,376.190002,sp500,0.00223790059030926
1991-05-23,376.190002,378.070007,373.549988,374.959991,173080000,374.959991,sp500,-0.00326965361508991
1991-05-24,374.970001,378.079987,374.970001,377.48999,124640000,377.48999,sp500,0.00674738388288465
1991-05-28,377.48999,382.100006,377.119995,381.940002,162350000,381.940002,sp500,0.0117884238466828
1991-05-29,381.940002,383.660004,381.369995,382.790009,188450000,382.790009,sp500,0.00222549875778655
1991-05-30,382.790009,388.170013,382.5,386.959991,234440000,386.959991,sp500,0.0108936542280549
1991-05-31,386.959991,389.850006,385.01001,389.829987,232040000,389.829987,sp500,0.00741677710034883
1991-06-03,389.809998,389.809998,386.970001,388.059998,173990000,388.059998,sp500,-0.0045404126389077
1991-06-04,388.059998,388.059998,385.140015,387.73999,180450000,387.73999,sp500,-0.000824635369915172
1991-06-05,387.73999,388.230011,384.450012,385.089996,186560000,385.089996,sp500,-0.00683446141317534
1991-06-06,385.100006,385.850006,383.130005,383.630005,168260000,383.630005,sp500,-0.00379129817747848
1991-06-07,383.630005,383.630005,378.76001,379.429993,169570000,379.429993,sp500,-0.010948080038734
1991-06-10,379.429993,379.75,377.950012,378.570007,127720000,378.570007,sp500,-0.00226652087569701
1991-06-11,378.570007,381.630005,378.570007,381.049988,161610000,381.049988,sp500,0.00655091780686168
1991-06-12,381.049988,381.049988,374.459991,376.649994,166140000,376.649994,sp500,-0.0115470256883986
1991-06-13,376.649994,377.899994,376.079987,377.630005,145650000,377.630005,sp500,0.00260191428544143
1991-06-14,377.630005,382.299988,377.630005,382.290009,167950000,382.290009,sp500,0.0123401317117267
1991-06-17,382.299988,382.309998,380.130005,380.130005,134230000,380.130005,sp500,-0.00565017120287858
1991-06-18,380.130005,381.829987,377.98999,378.589996,155200000,378.589996,sp500,-0.00405126924931909
1991-06-19,378.570007,378.570007,374.359985,375.089996,156440000,375.089996,sp500,-0.00924482959660666
1991-06-20,375.089996,376.290009,373.869995,375.420013,163980000,375.420013,sp500,0.000879834182514472
1991-06-21,375.420013,377.75,375.329987,377.75,193310000,377.75,sp500,0.00620634734248982
1991-06-24,377.73999,377.73999,370.730011,370.940002,137940000,370.940002,sp500,-0.0180277908669755
1991-06-25,370.940002,372.619995,369.559998,370.649994,155710000,370.649994,sp500,-0.000781819157913311
1991-06-26,370.649994,372.730011,368.339996,371.589996,187170000,371.589996,sp500,0.00253609069261174
1991-06-27,371.589996,374.399994,371.589996,374.399994,163080000,374.399994,sp500,0.00756209271037545
1991-06-28,374.399994,374.399994,367.980011,371.160004,163770000,371.160004,sp500,-0.00865381958312739
1991-07-01,371.179993,377.920013,371.179993,377.920013,167480000,377.920013,sp500,0.0182131935745964
1991-07-02,377.920013,377.929993,376.619995,377.470001,157290000,377.470001,sp500,-0.00119075990823481
1991-07-03,377.470001,377.470001,372.079987,373.329987,140580000,373.329987,sp500,-0.0109677960871916
1991-07-05,373.339996,375.51001,372.170013,374.079987,69910000,374.079987,sp500,0.00200894657840589
1991-07-08,374.089996,377.940002,370.920013,377.940002,138330000,377.940002,sp500,0.0103186888744198
1991-07-09,377.940002,378.579987,375.369995,376.109985,151820000,376.109985,sp500,-0.00484208337385783
1991-07-10,376.109985,380.350006,375.200012,375.73999,178290000,375.73999,sp500,-0.000983741497849411
1991-07-11,375.730011,377.679993,375.51001,376.970001,157930000,376.970001,sp500,0.00327356957666414
1991-07-12,376.970001,381.410004,375.790009,380.25,174770000,380.25,sp500,0.00870095496007384
1991-07-15,380.279999,383,380.23999,382.390015,161750000,382.390015,sp500,0.0056279158448389
1991-07-16,382.390015,382.940002,380.799988,381.540009,182990000,381.540009,sp500,-0.00222287708009328
1991-07-17,381.5,382.859985,381.130005,381.179993,195460000,381.179993,sp500,-0.000943586495538384
1991-07-18,381.179993,385.369995,381.179993,385.369995,200930000,385.369995,sp500,0.0109921876198786
1991-07-19,385.380005,385.829987,383.649994,384.220001,190700000,384.220001,sp500,-0.00298412957656447
1991-07-22,384.209991,384.549988,381.839996,382.880005,149050000,382.880005,sp500,-0.00348757481784512
1991-07-23,382.880005,384.859985,379.390015,379.420013,160190000,379.420013,sp500,-0.00903675291165962
